reg,ann_flow_mgy
110003538672,0.483
110003538672,0.483
110006634801,8.22
110006634801,8.22
110008477353,96.158
110008477353,96.158
110009915949,1.294
110009915949,1.294
110006626375,2.017
110006626375,2.017
110009048306,6.0516
110009048306,6.0516
110009915654,3.202
110009915654,3.202
110002055613,245.18
110002055613,245.18
110013888203,14.071
110013888203,14.071
110008491015,3.677
110008491015,3.677
110006638996,2.767
110006638996,2.767
110006643739,0.547
110006643739,0.547
110008484666,4.471
110008484666,4.471
110064163462,10.33
110064163462,10.33
110000869720,1927.114
110000869720,1927.114
110003546020,0.4057
110003546020,0.4057
110040023630,25.16775
110040023630,25.16775
110009915734,0.30988099999999996
110009915734,0.30988099999999996
110008485932,4.2916
110008485932,4.2916
110006636621,28.5332
110006636621,28.5332
110008422974,1469.421511
110008422974,1469.421511
110008481632,191.3715
110008481632,191.3715
110000576797,45094.86
110000576797,45094.86
110009915538,895.306691
110009915538,895.306691
110008488038,20.459
110008488038,20.459
110040017246,15.987
110040017246,15.987
110006631564,37.72789090909091
110006631564,37.72789090909091
110040021491,1.70622
110040021491,1.70622
110001123506,454.169
110001123506,454.169
110001439809,4.57
110001439809,4.57
110008488047,22.81039269188
110008488047,22.81039269188
110006639726,11.1444
110006639726,11.1444
110006638727,2.84542
110006638727,2.84542
110008487208,11.388294545454546
110008487208,11.388294545454546
110006631573,5.6704
110006631573,5.6704
110009915618,4.2737
110009915618,4.2737
110002472556,15.287
110002472556,15.287
110009025125,9.476
110009025125,9.476
110009686063,1.543
110009686562,36.416
110009686562,36.416
110008481295,4.532
110008488261,230.223
110008488261,230.223
110006626357,6.6323
110006636612,28.2833
110006636612,28.2833
110009048280,0.373
110009048280,0.373
110006744336,0.85132
110006744336,0.85132
110064163989,3.316
110064163989,3.316
110003537851,1.693
110003537851,1.693
110006636177,0.4754
110006636177,0.4754
110008485923,5.0924
110008485923,5.0924
110006641946,7.8167
110006641946,7.8167
110009915431,29.892
110009915431,29.892
110006635301,23.813
110006635301,23.813
110008477451,616.496338
110009915486,170.868
110009915486,170.868
110008490506,269.698062
110008490506,269.698062
110011746101,0.67
110011746101,0.67
110056017162,13320.02
110056017162,13320.02
110009915510,85.796
110009915510,85.796
110006807385,0.1455
110002318475,0.7105
110002318475,0.7105
110008485914,27.103
110008485914,27.103
110006643980,10.192
110006643980,10.192
110001767874,40.690435
110008481972,82.043568
110008481972,82.043568
110002475269,0
110002475269,0
110000563248,4148.393
110000563248,4148.393
110006636499,0
110006636499,0
110009915324,121.16946899999999
110009915324,121.16946899999999
110006629773,3.955
110006629773,3.955
110040014356,0
110040014356,0
110006629194,16.046995
110006629194,16.046995
110019864191,0.33453066666666664
110011128813,0.4147
110011128813,0.4147
110008482668,24.83
110008482668,24.83
110006637498,210.69
110006637498,210.69
110009915093,42.685
110009915093,42.685
110009915128,28.125
110009915128,28.125
110003538985,0
110003538985,0
110006643971,336.572
110006643971,336.572
110006637817,35.869
110006637817,35.869
110002068672,6.849823636363636
110009915191,124.9126
110009915191,124.9126
110006631537,6.821
110006631537,6.821
110009697854,4.390137
110009697854,4.390137
110008481589,0.559
110008481589,0.559
110056030316,0
110056030316,0
110039699948,0
110039699948,0
110011128751,281.2221
110011128751,281.2221
110056019767,4.981064
110056019767,4.981064
110006626650,40.599
110006626650,40.599
110006643953,17.4
110006643953,17.4
110000736927,513.73
110000736927,513.73
110008477317,1.2582
110008477317,1.2582
110002320738,328.43454545454546
110002320738,328.43454545454546
110001123622,742.853
110001123622,742.853
110000492547,39.595895
110000492547,39.595895
110016620110,463.649841
110016620110,463.649841
110006633303,67.344
110006633303,67.344
110000916046,495.44
110000916046,495.44
110009914842,4.5771679999999995
110064243331,1.489
110064243331,1.489
110006628998,3.506
110008490659,121.4271
110008478593,21.023999999999997
110008478593,21.023999999999997
110009048271,87281.47262
110009914735,19.291
110009914735,19.291
110011128635,0.043483
110011128635,0.043483
110011128644,26.1
110011128644,26.1
110000545768,333.037748
110000545768,333.037748
110009679945,0.579
110009679945,0.579
110009048262,0.424
110009048262,0.424
110000551055,70.53
110000551055,70.53
110011128699,73.97428018181817
110011128699,73.97428018181817
110009914646,396.587
110009914646,396.587
110008484933,1.705
110008484933,1.705
110000764370,0
110000764370,0
110006643070,23.888
110006643070,23.888
110011128617,NA
110011128617,NA
110019881118,NA
110019881118,NA
110006643560,NA
110006643560,NA
110006526679,300.55080039999996
110006526679,300.55080039999996
110008484201,1.0558
110008484201,1.0558
110006744265,0
110006744265,0
110008494931,NA
110008494931,NA
110006634687,0.7395
110006634687,0.7395
110006633385,78.128
110006633385,78.128
110056029907,75.576
110006628970,2.169952054675
110006628970,2.169952054675
110000496437,0
110000496437,0
110011530138,1.813681
110011530138,1.813681
110001832606,0
110001832606,0
110009685689,1.3151
110009685689,1.3151
110006744283,95739.0320344
110006744283,95739.0320344
110009680425,0
110009680425,0
110019903639,22233.117598
110012311505,2.252
110012311505,2.252
110008486478,84.798082
110008486478,84.798082
110001779889,5.126348
110001779889,5.126348
110017355994,300.531486
110000339492,27.625733999999998
110022425507,0
110022425507,0
110037278200,0
110037278200,0
110028104192,0.377868
110028104192,0.377868
110009685028,0
110028104281,12.274911
110041258689,NA
110041258689,NA
110030917417,0
110030917417,0
110033200471,1.647203
110019858402,77.13454399999999
110019858402,77.13454399999999
110006899286,525.6
110006899286,525.6
110043761818,9.055705545454545
110009025303,0
110009025303,0
110003547056,0.061972
110003547056,0.061972
110056021585,48.34147272727273
110060357554,73.434
110060357554,73.434
110044889635,130.84
110010704318,0
110010704318,0
110054130070,0
110054130070,0
110067030475,3.0854
110067030475,3.0854
110056405769,0
110056405769,0
110044810014,0
110044810014,0
110033139609,0
110033139609,0
110070368750,0
110070368750,0
110046335051,0
110046335051,0
110056956110,171.1153
110056956110,171.1153
110000583057,13.84414
110000583057,13.84414
110022532632,4.785843
110000543573,16.748
110064624072,23.2693
110064624072,23.2693
110059925675,629.486
110059925675,629.486
110010980064,0.777132
110010980064,0.777132
110001045262,22.04484
110000329797,59.7779
110000331221,3.126759
110000330810,15.5035
110000330810,15.5035
110000583663,86.192189
110000583663,86.192189
110006623519,400.895056
110006623519,400.895056
110012413628,232.6211
110012413628,232.6211
110000330400,4265.76
110000330400,4265.76
110000329038,1381.80126125
110000329038,1381.80126125
110000744874,68.89974288
110000332220,246.9068
110000332220,246.9068
110000582977,1201.522
110000701919,4.189
110000331409,0.7128848
110000331409,0.7128848
110041388110,NA
110041388110,NA
110000328743,88.86132666666667
110060035395,9347.7
110042043384,22462.325
110042043384,22462.325
110000331374,432.5
110000329644,216.214
110000329644,216.214
110007029562,677.37168
110007029562,677.37168
110000538801,1634.06967
110000538801,1634.06967
110043815690,2536.847
110043815690,2536.847
110000331338,0.375628
110010979753,200.561526
110010979753,200.561526
110059344473,4203.31
110059344473,4203.31
110000334344,371.1589
110000334344,371.1589
110041063194,77.167
110041063194,77.167
110059880623,279.671
110059880623,279.671
110000333416,21.714
110000333416,21.714
110000584555,366.754092
110000584555,366.754092
110000555168,629.58
110000555168,629.58
110002095624,423.363
110002095624,423.363
110056856594,136.218
110056856594,136.218
110000332177,1552.32396
110000332177,1552.32396
110000601778,130471.8856
110000601778,130471.8856
110000332916,5118.913
110000332916,5118.913
110000334530,628.56791
110000334530,628.56791
110001062135,7.289
110001062135,7.289
110000492324,1316.81378
110000492324,1316.81378
110005972233,10125.513
110005972233,10125.513
110004873940,3.065
110000333513,2.80728
110000744963,51.973
110000744963,51.973
110000335593,5690.9654
110000335593,5690.9654
110017404664,6936.2
110017404664,6936.2
110000584537,3155.2753
110000584537,3155.2753
110000332186,7.60135
110000332186,7.60135
110002448584,4.2917
110002448584,4.2917
110056957645,1190.7933
110056957645,1190.7933
110000332471,1725.77
110000332471,1725.77
110001061760,68.363527
110001061760,68.363527
110000333595,15.026985
110000334442,129.936
110000334442,129.936
110010149623,36.725376
110010149623,36.725376
110000577974,121.11
110000577974,121.11
110010979414,0.671
110010979414,0.671
110023167516,5.971
110023167516,5.971
110004854685,13.697
110004854685,13.697
110005974455,792895.363
110005974455,792895.363
110064624250,1289.07
110064624250,1289.07
110013396075,41.141
110013396075,41.141
110001059434,8.48699
110001059434,8.48699
110006366538,0.1816886
110006366538,0.1816886
110008054773,0
110000583887,66.839
110000583887,66.839
110025217584,9.7435
110025217584,9.7435
110057836025,9.0711
110010979183,1947.6331
110010979183,1947.6331
110000919347,951.5368
110000919347,951.5368
110000337895,NA
110000337895,NA
110000334781,1.03
110000334781,1.03
110000337065,8.6705856
110000337065,8.6705856
110032885723,NA
110032885723,NA
110038164580,59.716
110040906464,79.2348
110040906464,79.2348
110010979325,65.705
110000584332,NA
110000336994,1148.09
110000336994,1148.09
110005981928,185.658
110005981928,185.658
110001015008,8.52
110002095955,10.95
110002095955,10.95
110000575878,39.042
110000575878,39.042
110007764605,0
110028162663,1.9097
110028162663,1.9097
110000334923,399.96
110000334923,399.96
110000336994,1313.306
110000336994,1313.306
110000336440,0
110000336440,0
110000335389,4.406
110000335389,4.406
110064634686,242.611
110064634686,242.611
110000492413,NA
110000334656,943.781
110000334656,943.781
110009160987,1.5782999999999998e-5
110009160987,1.5782999999999998e-5
110000584476,77.5285
110000584476,77.5285
110000878881,NA
110000334790,1.937175
110000334790,1.937175
110000603847,36.86
110000603847,36.86
110000584662,64.24215
110000584662,64.24215
110060147719,1122.851
110000335049,1350.1672
110000492351,1.0236099
110000817493,20274.645333333334
110000817493,20274.645333333334
110000328734,2236.062
110055045605,43.453
110055045605,43.453
110007745468,2247.372
110007745468,2247.372
110010149570,146.621
110010149570,146.621
110010149589,61.373
110010149589,61.373
110009160932,56.1351
110009160932,56.1351
110007773445,0
110007773445,0
110012508875,169.73030383091148
110012508875,169.73030383091148
110039835275,292.005
110039835275,292.005
110000720596,335.708
110000720596,335.708
110039844826,307.5462
110039844826,307.5462
110010978950,132.141
110010978950,132.141
110009160941,216.034
110009160941,216.034
110010978969,60.4295
110010978969,60.4295
110001061243,182.2046
110001061243,182.2046
110017824540,584.101
110017824540,584.101
110001225102,645.751963
110001225102,645.751963
110000915555,963.504
110000915555,963.504
110010978594,74.6796
110010978594,74.6796
110007768718,989.86
110007768718,989.86
110010149543,76.91133
110010149543,76.91133
110006646442,550.403
110006646442,550.403
110010978601,177.93
110010978601,177.93
110039824857,210.217
110039824857,210.217
110000539702,1243.274
110000539702,1243.274
110010978629,46.456
110010978629,46.456
110010611908,685.74
110010611908,685.74
110010978638,84.098
110010978638,84.098
110006646451,463.44
110006646451,463.44
110010978647,131.592
110010978647,131.592
110006646460,202.497
110006646460,202.497
110010978656,0
110010978656,0
110010149552,103.396
110010149552,103.396
110010978665,29.744
110010978665,29.744
110006646488,285.7289
110006646488,285.7289
110001122687,198.741
110001122687,198.741
110001095109,296.931
110001095109,296.931
110010978674,24.063
110010978674,24.063
110039811816,15.874
110039811816,15.874
110060151678,422.95
110060151678,422.95
110010978683,18.802
110010978683,18.802
110017816078,283.909
110017816078,283.909
110010266489,16.005
110010266489,16.005
110010128325,68.52935270805813
110010128325,68.52935270805813
110010128334,24.2596
110010128334,24.2596
110039807082,227.408
110039807082,227.408
110009160889,113.017
110009160889,113.017
110010978718,145.345
110010978718,145.345
110000949760,1399.213
110000949760,1399.213
110010978727,124.0859
110010978727,124.0859
110064244599,86.96
110064244599,86.96
110039693276,234.882
110039693276,234.882
110039844103,290.1032
110039844103,290.1032
110039844283,237.352
110039844283,237.352
110000735606,469.488
110000735606,469.488
110010978424,68.56
110010978424,68.56
110010616262,309.952
110010616262,309.952
110006367573,452.4284
110006367573,452.4284
110039816973,279.24
110039816973,279.24
110001100264,350.6888
110001100264,350.6888
110060151785,342.226
110060151785,342.226
110015599020,305.025
110015599020,305.025
110010978460,35.317
110010978460,35.317
110010978479,45.789
110010978479,45.789
110039790722,195.771
110039790722,195.771
110000949680,106.078
110000949680,106.078
110040096071,148.456
110040096071,148.456
110001063312,57.969
110001063312,57.969
110009161174,80.956
110009161174,80.956
110006646530,446.11
110006646530,446.11
110010978503,6229.441
110010978503,6229.441
110039807992,124.284
110039807992,124.284
110000967357,54.063
110000967357,54.063
110010149525,202.04
110010149525,202.04
110000945087,142.071
110000945087,142.071
110000944818,495.76
110000944818,495.76
110039797477,114.852
110039797477,114.852
110010618126,330.55
110010618126,330.55
110006646567,211.6565
110006646567,211.6565
110039702630,283.112
110039702630,283.112
110010266194,241.392
110010266194,241.392
110010263259,109.81437252311757
110010263259,109.81437252311757
110039841552,182.041
110039841552,182.041
110060074397,77.678
110060074397,77.678
110010978567,27.191
110010978567,27.191
110000926954,360.487
110000926954,360.487
110010249560,44.818
110010249560,44.818
110017829439,338.843
110017829439,338.843
110017794154,212.64
110017794154,212.64
110010978576,117.285
110010978576,117.285
110006646585,639.924
110006646585,639.924
110010978585,70.843
110010978585,70.843
110001034158,297.7
110001034158,297.7
110010978273,218.3343
110010978273,218.3343
110039789477,171.2134
110039789477,171.2134
110010262759,146.87
110010262759,146.87
110010978291,22.524
110010978291,22.524
110064256460,521.465
110064256460,521.465
110025319091,131.4762
110025319091,131.4762
110010969595,131.308
110010969595,131.308
110010978326,90.625
110010978326,90.625
110039841473,283.761
110039841473,283.761
110010264828,107.09
110010264828,107.09
110039799796,41.582034346103036
110039799796,41.582034346103036
110010978335,44.552727272727275
110010978335,44.552727272727275
110010978344,42.90509907529722
110010978344,42.90509907529722
110017878652,207.832
110017878652,207.832
110009161147,22.897120211360633
110009161147,22.897120211360633
110039816786,241.838
110039816786,241.838
110010978353,74.787
110010978353,74.787
110000949895,312.1896
110000949895,312.1896
110001059737,216.865
110001059737,216.865
110010263400,116.5648
110010263400,116.5648
110010266014,138.668
110010266014,138.668
110039702836,101.08
110039702836,101.08
110006646629,154.744
110006646629,154.744
110010978406,120.878220475
110010978406,120.878220475
110064196793,569.061
110064196793,569.061
110009161165,157.426
110009161165,157.426
110059897321,898.333
110059897321,898.333
110039838049,303.859
110039838049,303.859
110000961683,52.587
110000961683,52.587
110006646825,203.59
110006646825,203.59
110020690536,188.771
110020690536,188.771
110001064623,136.4628
110001064623,136.4628
110010995101,365.352
110010995101,365.352
110006646852,463.5617
110006646852,463.5617
110039743524,1028.976
110039743524,1028.976
110010978086,163.013
110010978086,163.013
110001107613,62.473
110001107613,62.473
110006694755,103.3016
110006694755,103.3016
110017822668,76.884
110017822668,76.884
110064245883,329.889
110064245883,329.889
110039806047,615.882
110039806047,615.882
110059897802,85.789
110059897802,85.789
110000735633,303.3696
110000735633,303.3696
110010978102,35.873
110010978102,35.873
110057253608,17.034
110057253608,17.034
110010978120,8.04688
110010978120,8.04688
110010978139,24.515
110010978139,24.515
110001211037,365.0512
110001211037,365.0512
110039827024,175.411
110039827024,175.411
110064245366,111.3931
110064245366,111.3931
110000915074,338.436
110000915074,338.436
110000931939,40.71965
110000931939,40.71965
110059898044,167.06551
110059898044,167.06551
110010978157,172.129
110010978157,172.129
110009161110,63.864
110009161110,63.864
110038440292,113.914
110038440292,113.914
110059898213,94.0675
110059898213,94.0675
110064196560,278.385
110064196560,278.385
110039747637,265.519
110039747637,265.519
110010978184,80.6641
110010978184,80.6641
110010978193,139.621
110010978193,139.621
110010218567,68.944
110010218567,68.944
110010978200,58.771
110010978200,58.771
110010265863,45.223
110010265863,45.223
110017825718,484.6126
110017825718,484.6126
110009161138,68.203
110009161138,68.203
110009161138,99.014
110009161138,99.014
110010978246,86.122
110010978246,86.122
110010978255,28.839
110010978255,28.839
110010794239,623.688
110010794239,623.688
110055497653,0
110055497653,0
110010977871,74.587
110010977871,74.587
110064244526,40.50198150594452
110064244526,40.50198150594452
110039841366,155.767
110039841366,155.767
110000982624,320.7838
110000982624,320.7838
110010977899,48.720549
110010977899,48.720549
110010794248,327.354342
110010794248,327.354342
110064283421,148.735
110064283421,148.735
110059911582,290.179
110059911582,290.179
110001060315,111.73146631439894
110001060315,111.73146631439894
110010977906,46.8926
110010977906,46.8926
110002478104,124.086
110002478104,124.086
110040096277,50.121
110040096277,50.121
110010977933,94.714
110010977933,94.714
110010977942,27.5853
110010977942,27.5853
110001934140,30749.434
110001934140,30749.434
110001061519,227.291
110001061519,227.291
110010977951,73.767
110010977951,73.767
110010977960,30.819
110010977960,30.819
110010977979,62.10303830911493
110010977979,62.10303830911493
110050248145,164.902
110050248145,164.902
110010994772,48.059
110010994772,48.059
110010977997,194.571
110010977997,194.571
110039802498,485.12
110039802498,485.12
110000964261,7461.642
110000964261,7461.642
110010585624,142.836
110010585624,142.836
110010978013,53.99
110010978013,53.99
110010220242,188.271
110010220242,188.271
110017795340,143.0888
110017795340,143.0888
110064596600,211.678
110064596600,211.678
110064196720,87.889
110064196720,87.889
110050141583,0.976
110050141583,0.976
110059912322,0.103422
110059912322,0.103422
110010978059,249.276
110010978059,249.276
110017825031,59.13
110017825031,59.13
110010978068,61.024
110010978068,61.024
110022808835,191.287
110022808835,191.287
110039797565,84.23
110039797565,84.23
110009161101,47.77962
110009161101,47.77962
110010978077,319.288
110010978077,319.288
110017822463,25.123
110017822463,25.123
110010977791,49.702
110010977791,49.702
110010977808,56.77
110010977808,56.77
110010128290,143.7549
110010128290,143.7549
110010977817,0.361496
110010977817,0.361496
110010977835,0.168567
110010977835,0.168567
110000972519,232.539127
110000972519,232.539127
110008996220,8.1715
110008996220,8.1715
110001060413,1379.139
110001060413,1379.139
110017822962,92.61
110017822962,92.61
110001063063,100.152
110001063063,100.152
110010265088,56.37875825627477
110010265088,56.37875825627477
110010263687,170.567
110010263687,170.567
110000533101,1646.8
110000533101,1646.8
110000932037,755.977
110000932037,755.977
110010794257,1426.87
110010794257,1426.87
110001117176,470.515
110001117176,470.515
110001090435,963.07
110001090435,963.07
110012413076,2071.722
110012413076,2071.722
110001085076,69352.9
110001085076,69352.9
110039693338,289.855
110039693338,289.855
110000543617,11780.89
110000543617,11780.89
110010150647,323.7
110010150647,323.7
110003145374,313.711
110003145374,313.711
110000756655,20857
110000756655,20857
110000575155,3973.11
110000575155,3973.11
110001095056,2074.38
110001095056,2074.38
110064244214,1418.47
110064244214,1418.47
110000541771,1019.627
110000541771,1019.627
110064245320,1118.072
110064245320,1118.072
110001060672,7703.1
110001060672,7703.1
110013315260,992.483
110013315260,992.483
110001061047,455.034
110001061047,455.034
110007797152,1223.15
110007797152,1223.15
110064617142,2324.29
110064617142,2324.29
110000554098,718.7793
110000554098,718.7793
110007768406,1212.162
110007768406,1212.162
110039790526,825.973
110039790526,825.973
110010128281,451.4196889
110010128281,451.4196889
110039829950,2220.9
110039829950,2220.9
110008491569,2194.42
110008491569,2194.42
110001064801,2544.4
110001064801,2544.4
110000559529,1585.625
110000559529,1585.625
110006625722,6503.25649
110006625722,6503.25649
110017828948,1303.43
110017828948,1303.43
110010150585,516.7
110010150585,516.7
110039768132,406.122
110039768132,406.122
110001139367,12613.7
110001139367,12613.7
110039804352,577.999
110039804352,577.999
110064317564,479.13
110064317564,479.13
110064290020,34.01
110064290020,34.01
110014384861,749.897
110014384861,749.897
110010784712,1306.521
110010784712,1306.521
110000915092,1692.778
110000915092,1692.778
110000574067,728.28
110000574067,728.28
110010265382,984.38
110010265382,984.38
110064198185,29.19507
110064198185,29.19507
110064197710,96.341
110064197710,96.341
110000573102,1053.335
110000573102,1053.335
110039760265,2520.79
110039760265,2520.79
110010794328,423.44
110010794328,423.44
110010993951,1272.676
110010993951,1272.676
110000716217,4519.72
110000716217,4519.72
110039816447,462.976
110039816447,462.976
110010260573,129.571
110010260573,129.571
110000550895,2061.466
110000550895,2061.466
110064604398,5648.4
110064604398,5648.4
110059943405,765.755
110059943405,765.755
110039830243,708.537
110039830243,708.537
110000942623,1544.92
110000942623,1544.92
110010585535,188.683
110010585535,188.683
110039844336,826.755
110039844336,826.755
110010794355,301.247
110010794355,301.247
110039790571,163.033
110039790571,163.033
110000540610,28834
110000540610,28834
110000542119,64214
110000542119,64214
110001076978,62138
110001076978,62138
110000567397,2259.576
110000567397,2259.576
110039755618,1716.102
110039755618,1716.102
110007768807,2159.3401
110007768807,2159.3401
110001210332,1447.091
110001210332,1447.091
110000571747,6894.035
110000571747,6894.035
110064197818,1577.24
110064197818,1577.24
110059957505,932.0067
110059957505,932.0067
110000550751,1924.755
110000550751,1924.755
110007746519,385.927
110007746519,385.927
110000537713,3357.7392
110000537713,3357.7392
110001064721,2243.2
110001064721,2243.2
110001061467,1420.282
110001061467,1420.282
110039804101,583.455
110039804101,583.455
110059957658,359.01
110059957658,359.01
110004845482,1248.880414
110004845482,1248.880414
110059957756,1247.328
110059957756,1247.328
110006368126,1618.207
110006368126,1618.207
110007745565,765.21
110007745565,765.21
110001095289,582.831
110001095289,582.831
110039829736,1092.78
110039829736,1092.78
110001062983,3498.211
110001062983,3498.211
110039845987,2726.934
110039845987,2726.934
110063638229,3071.919
110063638229,3071.919
110039841393,1361.18
110039841393,1361.18
110010808689,256.943
110010808689,256.943
110010128254,547.55
110010128254,547.55
110039811433,1581.92
110039811433,1581.92
110006802870,2265.6
110006802870,2265.6
110014319585,296.94
110014319585,296.94
110006625189,811.35
110006625189,811.35
110006625107,1922.54
110006625107,1922.54
110039792980,1190.4
110039792980,1190.4
110010977746,155.79
110010977746,155.79
110064599741,1964.86
110064599741,1964.86
110000547098,13026.76
110000547098,13026.76
110000550476,1941.35
110000550476,1941.35
110039837692,682.21
110039837692,682.21
110010977755,1833.43
110010977755,1833.43
110012298307,513.6
110012298307,513.6
110064280246,669.588
110064280246,669.588
110039806083,657.231
110039806083,657.231
110001213963,2085.774
110001213963,2085.774
110000532709,7073.2
110000532709,7073.2
110064242724,2357.6
110064242724,2357.6
110064198620,626.77
110064198620,626.77
110000543813,1895.31
110000543813,1895.31
110014340720,647.38
110014340720,647.38
110064603479,485.612
110064603479,485.612
110000762381,2115.316
110000762381,2115.316
110039814966,1244.645
110039814966,1244.645
110043717270,63.9212
110000572540,675.275
110000572540,675.275
110000719278,1007.861
110000719278,1007.861
110039833525,2782.5
110039833525,2782.5
110039842588,815.906
110039842588,815.906
110039759856,1975.5236
110039759856,1975.5236
110010977666,923.676
110010977666,923.676
110000539668,1782.8
110000539668,1782.8
110040095269,1043.303
110040095269,1043.303
110000561160,2199.871
110000561160,2199.871
110039702998,286.337
110039702998,286.337
110006624340,1204.95
110006624340,1204.95
110059972276,1623.259
110059972276,1623.259
110001059498,1262.377835
110001059498,1262.377835
110001063679,166.969
110001063679,166.969
110059972338,1259.8585
110059972338,1259.8585
110010977675,372.943
110010977675,372.943
110010969167,174.318
110010969167,174.318
110010977693,4.8558
110010977693,4.8558
110009161227,1.5603
110009161227,1.5603
110039799000,138.108
110039799000,138.108
110010977461,27.964
110010977461,27.964
110000618546,273.05
110000618546,273.05
110010260635,23.208
110010260635,23.208
110010977498,13.734
110010977498,13.734
110010977504,170.758
110010977504,170.758
110039838655,950.03
110039838655,950.03
110010180259,9.617
110010180259,9.617
110000962931,96.295
110000962931,96.295
110064201028,97.852
110064201028,97.852
110010977540,11.255
110010977540,11.255
110010977559,146.535
110010977559,146.535
110010149482,92.158
110010149482,92.158
110000735651,430.18
110000735651,430.18
110010977568,15.749
110010977568,15.749
110001061476,59.915931307793926
110001061476,59.915931307793926
110001117158,348.683
110001117158,348.683
110039808107,173.882
110039808107,173.882
110001063321,383.633
110001063321,383.633
110010977586,26.3818
110010977586,26.3818
110015675884,266.981
110015675884,266.981
110012296390,1591.56
110012296390,1591.56
110000818134,231.153
110000818134,231.153
110007746895,492.92
110007746895,492.92
110063914723,739.35
110063914723,739.35
110006823232,1650.125
110006823232,1650.125
110000940894,130.35
110000940894,130.35
110010977611,137.749
110010977611,137.749
110039813253,223.425
110039813253,223.425
110010718740,270.872
110010718740,270.872
110010266513,82.46203434610304
110010266513,82.46203434610304
110010261554,86.1584
110010261554,86.1584
110039823581,412.11
110039823581,412.11
110064209529,228.683
110064209529,228.683
110064209538,462.242
110064209538,462.242
110001061298,261.699
110001061298,261.699
110001062947,1199.01
110001062947,1199.01
110010977194,125.2
110010977194,125.2
110000963315,187.953
110000963315,187.953
110064255899,109.326
110064255899,109.326
110010977247,10.93553500660502
110010977247,10.93553500660502
110039772831,364.485
110039772831,364.485
110010977256,0.199005
110010977256,0.199005
110010977265,0.518
110010977265,0.518
110010977283,184.929
110010977283,184.929
110039808018,26.148
110039808018,26.148
110010977309,299.352
110010977309,299.352
110010149464,3.0905
110010149464,3.0905
110010190952,0.34608
110010190952,0.34608
110064607457,734.511
110064607457,734.511
110001051129,16.394
110001051129,16.394
110010977336,0.12
110010977336,0.12
110000930413,2.139
110000930413,2.139
110064639146,185.585
110064639146,185.585
110064209565,334.673
110064209565,334.673
110010219842,18.581317
110010219842,18.581317
110010977425,0.15
110010977425,0.15
110009161389,35.874
110009161389,35.874
110010977434,6.9801
110010977434,6.9801
110010977452,2.821
110010977452,2.821
110010976952,24.968743
110010976952,24.968743
110000954245,0.048657
110000954245,0.048657
110064244036,14.155
110064244036,14.155
110000945210,0
110000945210,0
110000978318,1.0093
110000978318,1.0093
110000942954,0.146
110000942954,0.146
110060004445,12.3406
110060004445,12.3406
110010977014,52.3364
110010977014,52.3364
110064209645,91.981
110064209645,91.981
110010977032,5.752689999999999e-6
110010977032,5.752689999999999e-6
110010977041,97.607242
110010977041,97.607242
110014319371,2.7724
110014319371,2.7724
110007033753,0.7725
110007033753,0.7725
110009161325,1.272
110009161325,1.272
110010246518,0.3345
110010246518,0.3345
110001106357,1.4368
110001106357,1.4368
110010262991,1.095
110010262991,1.095
110010977121,23.52313
110010977121,23.52313
110010977149,2.94987
110010977149,2.94987
110010977158,0.877868
110010977158,0.877868
110060005177,33.03068
110060005177,33.03068
110000914360,826.319
110000914360,826.319
110048287554,6.712
110048287554,6.712
110000931298,0
110000931298,0
110010976765,112367.02254
110010976765,112367.02254
110001061813,2.25428
110001061813,2.25428
110001061822,0.30169
110001061822,0.30169
110007758961,47.12
110007758961,47.12
110010976809,15.879
110010976809,15.879
110039844238,289.37713
110039844238,289.37713
110009161263,1.4591
110009161263,1.4591
110010976836,2.857733
110010976836,2.857733
110006623387,355.361
110006623387,355.361
110010794426,353.2304
110010794426,353.2304
110010976845,20.689
110010976845,20.689
110010976863,2.07185
110010976863,2.07185
110050507082,2.1599
110050507082,2.1599
110000946148,35.9717
110000946148,35.9717
110010262358,0.00878
110010262358,0.00878
110010976881,0.15827
110010976881,0.15827
110010615147,2.9402
110010615147,2.9402
110010265033,0
110010265033,0
110010976925,1.1408
110010976925,1.1408
110009002630,10.731429
110009002630,10.731429
110010219183,1.5145
110010219183,1.5145
110010976943,0.144743
110010976943,0.144743
110009161307,2.46179
110009161307,2.46179
110010198785,11.1703
110010198785,11.1703
110039759758,115.785
110039759758,115.785
110010976578,1.5286
110010976578,1.5286
110006694719,1.6865
110006694719,1.6865
110060036447,5.1978
110060036447,5.1978
110000944685,3.71065
110000944685,3.71065
110010976612,0.3272
110010976612,0.3272
110039817133,3.524
110039817133,3.524
110000979816,1.792
110000979816,1.792
110001061886,6.64
110001061886,6.64
110000980779,2.271
110000980779,2.271
110010976658,0
110010976658,0
110009161600,0.169831
110009161600,0.169831
110010976667,95.898
110010976667,95.898
110060037080,22.1886
110060037080,22.1886
110010976676,0.639
110010976676,0.639
110000958107,5.2551
110000958107,5.2551
110010976685,17.684
110010976685,17.684
110000941107,124.4168
110000941107,124.4168
110000948529,4.928
110000948529,4.928
110009161619,5.248
110009161619,5.248
110000953175,9.451
110000953175,9.451
110001146803,1.88377
110001146803,1.88377
110001061136,0.35767
110001061136,0.35767
110001062830,1.93007
110001062830,1.93007
110000942605,23.321
110000942605,23.321
110060037721,2.309
110060037721,2.309
110010976319,3.9907
110010976319,3.9907
110000949957,17.576
110000949957,17.576
